"","Index","Latitude","Longitude","Climate","Population.Status","Weight","Height","Wing.Chord","Colour","Sex","Nesting.Site","Nesting.Height","Number.of.Eggs","Egg.Weight","Flock","Home.Range","Predator.Presence","Predator.Type"
"986","SA",14.6,-57.7,"Coastal","Introduced",29.53,14.16,7.13,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"987","SA",14.6,-57.7,"Coastal","Introduced",30.71,15.34,7.3,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
"988","SA",14.6,-57.7,"Coastal","Introduced",29.25,13.88,7.09,"Brown","Male",NA,NA,NA,NA,"B","Small","No",NA
"989","SA",14.6,-57.7,"Coastal","Introduced",31.01,15.63,7.35,"Brown","Male",NA,NA,NA,NA,"C","Small","No",NA
"990","SA",14.6,-57.7,"Coastal","Introduced",28.16,14.29,7.15,"Grey","Female","Shrub",34.88,3,2.48,"E","Small","No",NA
"991","SA",14.6,-57.7,"Coastal","Introduced",29.36,15.49,7.33,"Grey","Female","Tree",791.29,4,2.81,"E","Small","No",NA
"992","SA",14.6,-57.7,"Coastal","Introduced",29.46,15.58,7.34,"Grey","Female","Shrub",13.21,3,2.45,"E","Small","No",NA
"993","SA",14.6,-57.7,"Coastal","Introduced",28.64,13.27,6.99,"Brown","Male",NA,NA,NA,NA,"C","Small","No",NA
"994","SA",14.6,-57.7,"Coastal","Introduced",29.82,15.95,7.4,"Black","Female","Shrub",26.02,4,2.64,"D","Small","No",NA
"995","SA",14.6,-57.7,"Coastal","Introduced",31.42,16.05,7.41,"Brown","Male",NA,NA,NA,NA,"C","Small","No",NA
"996","SA",14.6,-57.7,"Coastal","Introduced",27.51,13.64,7.05,"Black","Female","Shrub",39.4,4,2.69,"D","Small","No",NA
"997","SA",14.6,-57.7,"Coastal","Introduced",29.92,16.05,7.41,"Grey","Female","Shrub",34.69,3,2.58,"E","Small","No",NA
"998","SA",14.6,-57.7,"Coastal","Introduced",29.83,14.46,7.17,"Brown","Male",NA,NA,NA,NA,"A","Small","No",NA
"999","SA",14.6,-57.7,"Coastal","Introduced",28.48,14.61,7.19,"Brown","Female","Shrub",31.92,3,2.51,"C","Small","No",NA
"1000","FI",-51.75,-59.17,"Coastal","Introduced",31.96,12.98,6.7,"Grey","Male",NA,NA,NA,NA,"B","Large","Yes","Avian"
"1001","FI",-51.75,-59.17,"Coastal","Introduced",32.58,13.6,6.79,"Grey","Male",NA,NA,NA,NA,"A","Large","Yes","Avian"
"1002","FI",-51.75,-59.17,"Coastal","Introduced",29.54,12.05,6.56,"Black","Female","Shrub",36.13,1,2.71,"C","Large","Yes","Avian"
"1003","FI",-51.75,-59.17,"Coastal","Introduced",31.19,12.21,6.59,"Grey","Male",NA,NA,NA,NA,"A","Large","Yes","Avian"
"1004","FI",-51.75,-59.17,"Coastal","Introduced",33.73,14.75,6.97,"Grey","Male",NA,NA,NA,NA,"A","Large","Yes","Avian"
"1005","FI",-51.75,-59.17,"Coastal","Introduced",30.12,12.63,6.65,"Brown","Female","Shrub",45.4,2,2.83,"E","Large","Yes","Avian"
"1006","FI",-51.75,-59.17,"Coastal","Introduced",33.88,14.89,6.99,"Grey","Male",NA,NA,NA,NA,"A","Large","Yes","Avian"
"1007","FI",-51.75,-59.17,"Coastal","Introduced",33.18,14.19,6.88,"Grey","Male",NA,NA,NA,NA,"B","Large","Yes","Avian"
"1008","FI",-51.75,-59.17,"Coastal","Introduced",31.01,13.52,6.78,"Black","Female","Shrub",22.25,1,2.52,"E","Large","Yes","Avian"
"1009","FI",-51.75,-59.17,"Coastal","Introduced",31.55,12.56,6.64,"Grey","Male",NA,NA,NA,NA,"A","Large","Yes","Avian"
"1010","FI",-51.75,-59.17,"Coastal","Introduced",31.72,12.74,6.67,"Grey","Male",NA,NA,NA,NA,"A","Large","Yes","Avian"
"1011","FI",-51.75,-59.17,"Coastal","Introduced",32.2,13.22,6.74,"Grey","Male",NA,NA,NA,NA,"C","Large","Yes","Avian"
"1012","FI",-51.75,-59.17,"Coastal","Introduced",29.51,12.03,6.56,"Brown","Female","Shrub",24.56,1,2.55,"E","Large","Yes","Avian"
"1013","FI",-51.75,-59.17,"Coastal","Introduced",30.8,13.31,6.75,"Black","Female","Shrub",62.68,2,3.06,"E","Large","Yes","Avian"
"1014","FI",-51.75,-59.17,"Coastal","Introduced",29.9,12.42,6.62,"Black","Female","Tree",793.14,1,2.64,"D","Large","Yes","Avian"
"1015","FI",-51.75,-59.17,"Coastal","Introduced",31.06,13.58,6.79,"Black","Female","Shrub",30.99,2,3.09,"C","Large","Yes","Avian"
"1016","FI",-51.75,-59.17,"Coastal","Introduced",32.33,13.35,6.76,"Black","Male",NA,NA,NA,NA,"C","Large","Yes","Avian"
"1017","FI",-51.75,-59.17,"Coastal","Introduced",33.44,14.46,6.92,"Grey","Male",NA,NA,NA,NA,"B","Large","Yes","Avian"
"1018","FI",-51.75,-59.17,"Coastal","Introduced",31.96,12.98,6.7,"Grey","Male",NA,NA,NA,NA,"A","Large","Yes","Avian"
"1019","FI",-51.75,-59.17,"Coastal","Introduced",31.9,12.91,6.69,"Black","Male",NA,NA,NA,NA,"C","Large","Yes","Avian"
"1020","FI",-51.75,-59.17,"Coastal","Introduced",31.87,12.89,6.69,"Grey","Male",NA,NA,NA,NA,"B","Large","Yes","Avian"
"1021","FI",-51.75,-59.17,"Coastal","Introduced",31.04,13.55,6.79,"Black","Female","Shrub",64.85,2,2.95,"D","Large","Yes","Avian"
"1022","FI",-51.75,-59.17,"Coastal","Introduced",32.11,13.13,6.72,"Grey","Male",NA,NA,NA,NA,"B","Large","Yes","Avian"
"1023","FI",-51.75,-59.17,"Coastal","Introduced",32.9,13.92,6.84,"Grey","Male",NA,NA,NA,NA,"B","Large","Yes","Avian"
"1024","FI",-51.75,-59.17,"Coastal","Introduced",32.63,13.64,6.8,"Grey","Male",NA,NA,NA,NA,"A","Large","Yes","Avian"
"1025","FI",-51.75,-59.17,"Coastal","Introduced",32.56,13.58,6.79,"Black","Male",NA,NA,NA,NA,"C","Large","Yes","Avian"
"1026","FI",-51.75,-59.17,"Coastal","Introduced",32.36,13.38,6.76,"Grey","Male",NA,NA,NA,NA,"B","Large","Yes","Avian"
"1027","FI",-51.75,-59.17,"Coastal","Introduced",31.79,12.8,6.67,"Grey","Male",NA,NA,NA,NA,"A","Large","Yes","Avian"
"1028","FI",-51.75,-59.17,"Coastal","Introduced",32.33,13.35,6.76,"Grey","Male",NA,NA,NA,NA,"A","Large","Yes","Avian"
"1029","FI",-51.75,-59.17,"Coastal","Introduced",31.57,12.59,6.64,"Grey","Male",NA,NA,NA,NA,"B","Large","Yes","Avian"
"1030","FI",-51.75,-59.17,"Coastal","Introduced",29.95,12.46,6.62,"Black","Female","Tree",1009.31,2,2.82,"C","Large","Yes","Avian"
"1031","FI",-51.75,-59.17,"Coastal","Introduced",31.61,12.63,6.65,"Grey","Male",NA,NA,NA,NA,"B","Large","Yes","Avian"
"1032","FI",-51.75,-59.17,"Coastal","Introduced",33.23,14.25,6.89,"Grey","Male",NA,NA,NA,NA,"C","Large","Yes","Avian"
"1033","FI",-51.75,-59.17,"Coastal","Introduced",30.97,11.99,6.55,"Grey","Male",NA,NA,NA,NA,"B","Large","Yes","Avian"
"1034","FI",-51.75,-59.17,"Coastal","Introduced",30.18,12.7,6.66,"Black","Female","Shrub",54.37,1,2.62,"E","Large","Yes","Avian"
"1035","FI",-51.75,-59.17,"Coastal","Introduced",31.54,14.05,6.86,"Black","Female","Shrub",44.31,1,2.66,"D","Large","Yes","Avian"
"1036","FI",-51.75,-59.17,"Coastal","Introduced",32.37,13.38,6.76,"Grey","Male",NA,NA,NA,NA,"B","Large","Yes","Avian"
"1037","FI",-51.75,-59.17,"Coastal","Introduced",34.1,15.11,7.02,"Grey","Male",NA,NA,NA,NA,"A","Large","Yes","Avian"
"1038","FI",-51.75,-59.17,"Coastal","Introduced",31.94,12.96,6.7,"Grey","Male",NA,NA,NA,NA,"B","Large","Yes","Avian"
"1039","FI",-51.75,-59.17,"Coastal","Introduced",32.2,13.22,6.74,"Grey","Male",NA,NA,NA,NA,"A","Large","Yes","Avian"
"1040","FI",-51.75,-59.17,"Coastal","Introduced",30.92,11.93,6.54,"Grey","Male",NA,NA,NA,NA,"B","Large","Yes","Avian"
"1041","FI",-51.75,-59.17,"Coastal","Introduced",32.57,13.59,6.79,"Grey","Male",NA,NA,NA,NA,"B","Large","Yes","Avian"
"1042","FI",-51.75,-59.17,"Coastal","Introduced",33.44,14.46,6.92,"Black","Male",NA,NA,NA,NA,"C","Large","Yes","Avian"
"1043","FI",-51.75,-59.17,"Coastal","Introduced",30.18,12.7,6.66,"Black","Female","Shrub",29.94,2,2.75,"D","Large","Yes","Avian"
"1044","FI",-51.75,-59.17,"Coastal","Introduced",33.44,14.46,6.92,"Grey","Male",NA,NA,NA,NA,"B","Large","Yes","Avian"
"1045","FI",-51.75,-59.17,"Coastal","Introduced",30.71,13.22,6.74,"Black","Female","Tree",469.21,1,2.52,"E","Large","Yes","Avian"
"1046","FI",-51.75,-59.17,"Coastal","Introduced",28.87,11.38,6.46,"Black","Female","Tree",523.07,2,2.77,"D","Large","Yes","Avian"
"1047","FI",-51.75,-59.17,"Coastal","Introduced",33.43,14.45,6.92,"Grey","Male",NA,NA,NA,NA,"A","Large","Yes","Avian"
"1048","FI",-51.75,-59.17,"Coastal","Introduced",31.78,14.29,6.9,"Black","Female","Shrub",32.57,1,2.59,"C","Large","Yes","Avian"
"1049","FI",-51.75,-59.17,"Coastal","Introduced",31.27,13.79,6.82,"Black","Female","Shrub",39.77,2,2.83,"E","Large","Yes","Avian"
"1050","FI",-51.75,-59.17,"Coastal","Introduced",31.84,14.36,6.91,"Black","Female","Shrub",21.93,2,2.78,"C","Large","Yes","Avian"
"1051","FI",-51.75,-59.17,"Coastal","Introduced",30.82,13.34,6.76,"Black","Female","Shrub",41.17,2,3,"C","Large","Yes","Avian"
"1052","FI",-51.75,-59.17,"Coastal","Introduced",31.73,12.75,6.67,"Grey","Male",NA,NA,NA,NA,"C","Large","Yes","Avian"
"1053","FI",-51.75,-59.17,"Coastal","Introduced",33.05,14.07,6.86,"Grey","Male",NA,NA,NA,NA,"B","Large","Yes","Avian"
"1054","FI",-51.75,-59.17,"Coastal","Introduced",32.71,13.73,6.81,"Grey","Male",NA,NA,NA,NA,"B","Large","Yes","Avian"
"1055","FI",-51.75,-59.17,"Coastal","Introduced",33.09,14.11,6.87,"Grey","Male",NA,NA,NA,NA,"C","Large","Yes","Avian"
"1056","FI",-51.75,-59.17,"Coastal","Introduced",32.4,13.41,6.77,"Grey","Male",NA,NA,NA,NA,"C","Large","Yes","Avian"
"1057","FI",-51.75,-59.17,"Coastal","Introduced",31.49,14.01,6.86,"Black","Female","Shrub",27.75,1,2.71,"E","Large","Yes","Avian"
"1058","FI",-51.75,-59.17,"Coastal","Introduced",34.04,15.06,7.01,"Grey","Male",NA,NA,NA,NA,"A","Large","Yes","Avian"
"1059","FI",-51.75,-59.17,"Coastal","Introduced",31.11,13.63,6.8,"Black","Female","Shrub",45.18,1,2.69,"C","Large","Yes","Avian"
"1060","FI",-51.75,-59.17,"Coastal","Introduced",31.7,12.72,6.66,"Grey","Male",NA,NA,NA,NA,"A","Large","Yes","Avian"
"1061","FI",-51.75,-59.17,"Coastal","Introduced",33.39,15.91,7.14,"Black","Female","Shrub",41.66,1,2.69,"D","Large","Yes","Avian"
"1062","FI",-51.75,-59.17,"Coastal","Introduced",32.43,13.45,6.77,"Grey","Male",NA,NA,NA,NA,"A","Large","Yes","Avian"
"1063","FI",-51.75,-59.17,"Coastal","Introduced",29.1,11.62,6.5,"Black","Female","Shrub",58.32,2,2.82,"C","Large","Yes","Avian"
"1064","FI",-51.75,-59.17,"Coastal","Introduced",31.59,14.11,6.87,"Black","Female","Shrub",36.12,2,2.74,"D","Large","Yes","Avian"
"1065","FI",-51.75,-59.17,"Coastal","Introduced",34.25,15.26,7.04,"Grey","Male",NA,NA,NA,NA,"A","Large","Yes","Avian"
"1066","FI",-51.75,-59.17,"Coastal","Introduced",31.76,12.78,6.67,"Grey","Male",NA,NA,NA,NA,"A","Large","Yes","Avian"
"1067","FI",-51.75,-59.17,"Coastal","Introduced",31.48,12.49,6.63,"Black","Male",NA,NA,NA,NA,"C","Large","Yes","Avian"
"1068","FI",-51.75,-59.17,"Coastal","Introduced",31.94,12.96,6.7,"Grey","Male",NA,NA,NA,NA,"A","Large","Yes","Avian"
